Mês,Código SH4,Descrição SH4,2025 - Valor US$ FOB,2024 - Valor US$ FOB,2023 - Valor US$ FOB,2022 - Valor US$ FOB,2021 - Valor US$ FOB,2020 - Valor US$ FOB,2019 - Valor US$ FOB,2018 - Valor US$ FOB,2017 - Valor US$ FOB,2016 - Valor US$ FOB,2015 - Valor US$ FOB,2014 - Valor US$ FOB,2013 - Valor US$ FOB,2012 - Valor US$ FOB,2011 - Valor US$ FOB,2010 - Valor US$ FOB,2009 - Valor US$ FOB,2008 - Valor US$ FOB,2007 - Valor US$ FOB,2006 - Valor US$ FOB,2005 - Valor US$ FOB,2004 - Valor US$ FOB,2003 - Valor US$ FOB,2002 - Valor US$ FOB,2001 - Valor US$ FOB,2000 - Valor US$ FOB,1999 - Valor US$ FOB,1998 - Valor US$ FOB,1997 - Valor US$ FOB
07. Julho,2712,"Vaselina; parafina, cera de petróleo microcristalina, slack wax, ozocerite, cera de linhite, cera de turfa, outras ceras minerais e produtos semelhantes obtidos por síntese ou por outros processos, mesmo corados",18444,5464,5039,6776,6534,0,2036,0,1305,0,5222,1332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07. Julho,2710,"Óleos de petróleo ou de minerais betuminosos, exceto óleos brutos; preparações não especificadas nem compreendidas noutras posições, contendo, em peso, 70 % ou mais de óleos de petróleo ou de minerais betuminosos, os quais devem constituir o seu elemento",3850,3445,15030,283,14306,5701,37795,22140,4850,36891,5481,1536,35857,14807,2992,0,22,0,4438,0,0,0,0,0,0,0,0,0,0
07. Julho,2602,"Minérios de manganês e seus concentrados, incluídos os minérios de manganês ferruginosos e seus concentrados, de teor de manganês de => 20%, em peso, sobre o produto seco",3372297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07. Julho,2525,"Mica, incluída a mica clivada em lamelas irregulares (splittings); desperdícios de mica",2963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07. Julho,2401,Tabaco não manufacturado; desperdícios de tabaco,30976,0,0,0,0,0,0,0,0,0,0,555576,36547238,23508581,58410723,73613188,49806515,42552216,35360708,54099256,0,0,0,0,0,0,0,0,0
07. Julho,2208,"Álcool etílico não desnaturado, com um teor alcoólico em volume inferior a 80 % vol; aguardentes, licores e outras bebidas espirituosas",295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07. Julho,2204,"Vinhos de uvas frescas, incluídos os vinhos enriquecidos com álcool; mostos de uvas, excluídos os da posição 2009",19020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07. Julho,2203,Cervejas de malte,13669,29540,30469,29435,0,0,0,0,0,0,0,3111,3069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07. Julho,2106,Preparações alimentícias não especificadas nem compreendidas noutras posições,147047,0,30306,0,15462,0,64334,57936,0,0,0,913,9582,9204,0,3182,835,7152,1283,0,276,2840,0,0,0,0,0,0,0
07. Julho,2103,Preparações para molhos e molhos preparados; condimentos e temperos compostos; farinha de mostarda e mostarda preparada,480,29915,0,0,0,0,0,0,0,0,0,8071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07. Julho,2007,"Doces, geleias, marmelades, purés e pastas de frutas, obtidos por cozimento, com ou sem adição de açúcar ou de outros edulcorantes",4418,0,4030,0,0,0,0,0,0,0,0,2663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07. Julho,1901,"Extractos de malte; preparações alimentícias de farinhas, grumos, sêmolas, amidos, féculas ou extractos de malte, não contendo cacau ou contendo-o numa proporção inferior a 40 %, em peso, não especificadas nem compreendidas noutras posições; preparações a",30,0,2000,0,3160,52504,24067,0,0,0,0,2620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07. Julho,1806,Chocolate e outras preparações alimentícias contendo cacau,22514,0,35583,0,7174,0,0,0,0,0,0,2869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07. Julho,1520,"Glicerol em bruto; águas e lixívias, glicéricas",4320707,3486220,3253484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07. Julho,1006,Arroz,18877,24343,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07. Julho,0805,"Citrinos, frescos ou secos",173943,289300,267597,80647,70872,0,0,0,27944,0,0,21593,0,70711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08. Agosto,9612,"Fitas impressoras para máquinas de escrever e fitas impressoras semelhantes, tintadas ou preparadas de outra forma para imprimir, montadas ou não em carretéis ou cartuchos; almofadas de carimbo, impregnadas ou não, com ou sem caixa",56,0,0,0,0,21,252,0,0,0,0,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08. Agosto,9608,"Canetas esferográficas; canetas e marcadores de ponta de feltro ou de outras pontas porosas; canetas de tinta permanente e outras canetas; estiletes para duplicadores; lapiseiras; canetas porta-penas, porta-lápis e artigos semelhantes; suas partes (inclui",36,33,3553,0,3973,7806,9764,7149,6698,5044,2405,219,4212,11340,3534,1166,2890,3020,5193,5310,3988,2949,4121,3282,1546,1735,1785,0,1785
08. Agosto,9603,"Vassouras e escovas, mesmo constituindo partes de máquinas, de aparelhos ou de veículos, vassouras mecânicas de uso manual, exceto as motorizadas, espanadores; cabeças preparadas para escovas, pincéis e artigos semelhantes; bonecas e rolos para pintura;",1430,2422,11494,10113,121,129,0,2018,6523,0,0,3372,68,0,0,139,80,36,4246,0,248,0,0,150,0,103,0,0,0
08. Agosto,9507,"Canas de pesca, anzóis e outros artigos para a pesca à linha; camaroeiros e redes semelhantes para qualquer finalidade; iscas e chamarizes (exceto os das posições 9208 ou 9705) e artigos semelhantes de caça e pesca",8824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08. Agosto,9506,"Artigos e equipamentos para cultura física, ginástica, atletismo, outros desportos (incluído o ténis de mesa) ou jogos ao ar livre, não especificados nem compreendidos em outras posições deste capítulo; piscinas, incluídas as infantis",13933,3517,2992,0,207,400,0,0,320,64,251,0,279,203,0,36641,387063,470473,589035,735977,593912,507482,237224,27452,103367,48848,86611,54735,27535
08. Agosto,9406,Construções pré-fabricadas,57626,0,0,21490,0,0,0,0,0,0,0,0,0,0,0,0,150437,0,0,0,9840,0,0,0,0,0,0,0,0
08. Agosto,9405,"Aparelhos de iluminação (incluídos os projectores) e suas partes, não especificados nem compreendidos em outras posições; anúncios, tabuletas ou cartazes e placas indicadoras luminosos, e artigos semelhantes, que contenham uma fonte luminosa fixa permanen",2899,3445,0,3613,1221,1137,6444,11342,24304,1451,996,899,1822,4947,1044,4855,190491,10047,40478,69670,63771,60306,54877,6,6670,42435,60455,19228,65523
08. Agosto,9404,"Suportes elásticos para camas; colchões, edredões, almofadas, pufes, travesseiros e artigos semelhantes, equipados com molas ou guarnecidos interiormente de quaisquer matérias, compreendendo esses artigos de borracha ou de plástico alveolares, mesmo recob",27507,24726,18457,64471,90661,121301,138975,237535,44138,169615,41883,131182,80238,51455,12055,384,3400,1190,16417,4992,1913,2066,0,12503,0,2693,0,0,0
08. Agosto,9403,Outros móveis e suas partes,2760,19174,15,16708,18328,174,10985,8550,2110,1525,638,3108,12069,27290,53825,10,19279,30573,455210,520888,448656,670698,1098469,1518217,972479,1315783,749897,162617,322318
08. Agosto,9402,"Mobiliário para medicina, cirurgia, odontologia ou veterinária (por exemplo: mesas de operação, mesas de exames, camas dotadas de mecanismos para usos clínicos, cadeiras de dentista); cadeiras para salões de cabeleireiro e cadeiras semelhantes, com dispos",17027,0,331,0,4256,12739,29596,56484,6686,8378,383456,699033,751927,1128821,1233587,918298,710857,1356606,375811,486414,782762,317832,341542,375116,3074,309711,197760,462925,268897
08. Agosto,9401,"Assentos (exceto os da posição 9402), mesmo transformáveis em camas, e suas partes",7279,2519,22237,34982,154668,1253,22244,3175,3621,4653,4024,13507,31212,17263,39685,4472,50938,80686,145350,127046,86679,49288,15656,5493,17173,7781,5854,16193,9873
08. Agosto,9032,"Instrumentos e aparelhos para regulação ou controlo, automáticos",83337,34550,44023,134518,16756,41633,33295,47188,7376,181894,178146,1449042,1047608,1214463,1694336,1991055,1442575,1322598,1122798,1107974,153752,899474,6377,27912,1285,3318,11942,5551,3657
08. Agosto,9031,"Instrumentos, aparelhos e máquinas de medida ou controlo, não especificados nem compreendidos em outras posições do presente capítulo; projectores de perfis",140084,13794,7239,28417,41868,19921,29429,37874,2308,17,28569,28290,0,20592,60081,4000,2401,15514,1866,42578,828,140,2648,0,0,86,506,166,529
08. Agosto,9029,"Outros contadores (por exemplo: contadores de voltas, contadores de produção, taxímetros, totalizadores de caminho percorrido, podómetros); indicadores de velocidade e tacómetros, exceto os das posições 9014 ou 9015; estroboscópios",1569,341,0,639,136,0,0,357,11579,822,2982,167,0,234,0,72,309,0,0,33,0,1781,0,0,5931,0,10579,4661,3919
08. Agosto,9027,"Instrumentos e aparelhos para análises físicas ou químicas (por exemplo: polarímetros, refractómetros, espectrómetros, analisadores de gases ou de fumos); instrumentos e aparelhos para ensaios de viscosidade, porosidade, dilatação, tensão superficial ou s",188,221,0,0,0,0,0,50441,53759,0,0,0,0,0,0,0,0,0,0,6629,0,0,53860,18357,0,38927,0,0,0
08. Agosto,9026,"Instrumentos e aparelhos para medida ou controlo do caudal (vazão), do nível, da pressão ou de outras características variáveis dos líquidos ou gases (por exemplo: medidores de caudal, indicadores de nível, manómetros, contadores de calor), exceto os ins",33309,7355,47696,38991,13298,44224,8792,32636,24002,7492,56204,43526,29451,33723,75028,76332,30630,22395,27527,64753,65641,51478,17270,116901,23724,27392,156,0,4624
08. Agosto,9025,"Densímetros, areómetros, pesa-líquidos e instrumentos flutuantes semelhantes, termómetros, pirómetros, barómetros, higrómetros e psicrómetros, registadores ou não, mesmo combinados entre si",502,1034,659,1234,88,44,2938,989,374,110,81,0,436,173,0,827,528,0,30,572,124,0,0,525,0,0,0,0,268
08. Agosto,9021,"Artigos e aparelhos ortopédicos, incluídas as cintas e fundas médico-cirúrgicas e as muletas; talas, goteiras e outros artigos e aparelhos para fracturas; artigos e aparelhos de prótese; aparelhos para facilitar a audição dos surdos e outros aparelhos par",48183,43632,49604,97442,128867,15192,13573,40094,45235,57482,45295,30654,13130,14427,14421,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08. Agosto,9018,"Instrumentos e aparelhos para medicina, cirurgia, odontologia e veterinária, incluídos os aparelhos de cintilografia e outros aparelhos electromédicos, bem como os aparelhos para testes visuais",6227,4690,37659,117137,28588,379071,539452,679896,1055824,781723,612275,721398,808170,709095,1074218,460972,1061987,565164,2412779,1027205,729547,854190,421412,393337,180790,537995,165419,489297,325682
08. Agosto,9017,"Instrumentos de desenho, de traçado ou de cálculo (por exemplo: máquinas de desenhar, pantógrafos, transferidores, estojos de desenho geométrico, réguas de cálculo e discos de cálculo); instrumentos de medida de distâncias de uso manual (por exemplo: metr",1471,6376,9725,302,5232,592,2234,1409,2732,3594,793,2207,692,1351,605,6208,13690,73,454,282,39,0,0,0,121,1501,0,0,13018
08. Agosto,9014,"Bússolas, incluídas as agulhas de marear; outros instrumentos e aparelhos de navegação",267,0,0,0,0,0,0,0,1763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08. Agosto,9013,"Dispositivos de cristais líquidos que não constituam artigos compreendidos mais especificamente em outras posições; lasers, exceto díodos laser; outros aparelhos e instrumentos de óptica, não especificados nem compreendidos em outras posições do presente",603,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,448,0,0,0,0,0,0,0,0,0,0,0,0
08. Agosto,8807,"Partes dos aparelhos das posições 88.01, 88.02 ou 88.06",431748,282144,62972,13532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08. Agosto,8716,Reboques e semi-reboques para quaisquer veículos; outros veículos não autopropulsores; suas partes,313635,751525,591250,144530,722504,495672,674725,398,0,0,0,0,590,577,3501,177,0,403,0,0,520,442,0,0,0,0,0,0,0
08. Agosto,8708,Partes e acessórios dos veículos automóveis das posições 8701 a 8705,5981024,8498116,9909384,8870292,4782790,3857061,7020706,7347756,6331294,4129615,6074988,6942410,7362363,6618449,7634907,6359691,3562293,12579934,8835249,9954780,7074114,5838930,3026489,3061936,1442959,1046070,1769920,1700279,1977513
08. Agosto,8707,"Carroçarias para os veículos automóveis das posições 8701 a 8705, incluídas as cabinas",2517854,263800,613534,1538000,635794,0,700760,0,0,0,0,0,0,0,0,0,142000,7466312,8196044,10225885,2811210,6192839,759634,877924,1123122,5603686,3496864,1793629,5982503
08. Agosto,8607,Partes de veículos para vias férreas ou semelhantes,47524,18884,222126,65966,75964,100962,23803,38446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08. Agosto,8547,"Peças isolantes, inteiramente de matérias isolantes, ou com simples peças metálicas de montagem (suportes roscados, por exemplo) incorporadas na massa, para máquinas, aparelhos e instalações elétricas, exceto os isoladores da posição 8546; tubos isolado",6360,21387,33847,51433,39372,17865,28474,39441,53083,27914,62045,1619,14105,0,33852,1450,61,0,0,4,0,0,0,14,38,0,0,0,0
08. Agosto,8545,"Eléctrodos de carvão, escovas de carvão, carvões para lâmpadas ou para pilhas e outros artigos de grafite ou de carvão, com ou sem metal, para usos elétricos",1601,9859,0,0,0,0,0,1476,4897,812,559,420,1154,0,1262,1050,405,2192,29,39,30,0,6,0,0,0,0,0,0
08. Agosto,8544,"Fios, cabos (incluídos os cabos coaxiais) e outros condutores, isolados para usos elétricos (incluídos os envernizados ou oxidados anodicamente), mesmo com peças de conexão; cabos de fibras ópticas, constituídos de fibras embainhadas individualmente, mes",1267278,954058,911914,1326155,821878,1089278,587853,669458,401879,183630,415156,504528,1832,14023,360822,387895,606504,4242,10764,23752,4010,1141,117668,18120,395,365,182396,7079,2311
08. Agosto,8543,"Máquinas e aparelhos, elétricos, com função própria, não especificados nem compreendidos em outras posições do presente capítulo",2491970,1757170,156122,1357061,171638,589110,251608,866437,10511,15734,4225,10691,0,4405,21783,1290,609,4125,0,1988,0,138,16,1143,0,56,102,0,1949
08. Agosto,8539,"Lâmpadas e tubos elétricos de incandescência ou de descarga, incluídos os artigos denominados « faróis e projectores, em unidades seladas » e as lâmpadas e tubos de raios ultravioleta ou infravermelhos; lâmpadas de arco",1380,7567,0,139,50,9,51,141,435,500,342,96,806,757,245,1599,5684,142,995,382,1094,56,106,37,1110,1048,1154,132,2307
08. Agosto,8538,"Partes reconhecíveis como exclusiva ou principalmente destinadas aos aparelhos das posições 8535, 8536 ou 8537",13161,132433,97658,177977,7481,9494,10774,32792,22130,253398,32115,57855,12499,61677,120497,6920,30187,29696,6125,3236,529,4417,4306,857,1417,470,10706,40343,13471
08. Agosto,8537,"Quadros, painéis, consolas, cabinas, armários e outros suportes, com dois ou mais aparelhos das posições 8535 ou 8536, para comando eléctrico ou distribuição de energia eléctrica, incluídos os que incorporem instrumentos ou aparelhos do Capítulo 90, assim",258443,471470,631671,18189,509987,45383,17611,117088,152357,245052,28013,129138,206458,692152,1410876,307678,1457,42352,4937,6694,93849,1358,2147,58099,2818,184,90,0,5551
08. Agosto,8536,"Aparelhos para interrupção, seccionamento, protecção, derivação, ligação ou conexão de circuitos elétricos (por exemplo: interruptores, comutadores, relés, corta-circuitos, eliminadores de onda, tomadas de corrente, machos e fêmeas, suportes para lâmpada",27627,60412,33219,68317,77254,98364,188883,191024,321821,196978,415304,329790,346550,459189,310578,387575,388595,1416977,913523,1111291,747784,1119902,87880,62470,30655,44047,52481,230543,249510
08. Agosto,8535,"Aparelhos para interrupção, seccionamento, protecção, derivação, ligação ou conexão de circuitos elétricos (por exemplo: interruptores, comutadores, corta-circuitos, pára-raios, limitadores de tensão, eliminadores de onda, tomadas de corrente, caixas de",2600,0,0,0,0,25619,0,0,0,17201,0,0,0,0,0,14,19,28,19,16,0,0,0,4,0,0,31,431,214
08. Agosto,8533,"Resistências elétricas (incluídos os reóstatos e os potenciómetros), exceto de aquecimento",7266,26362,7040,116196,32312,14325,11981,18172,19925,3076,208297,731,6,277,3856,0,6,1525,147,253,47373,0,0,0,0,0,0,0,0
08. Agosto,8532,"Condensadores elétricos, fixos, variáveis ou ajustáveis",11945,29366,16515,57166,54513,63189,95596,62560,66723,55084,211677,111964,90472,122224,81833,145706,76815,64459,81457,49807,37839,29652,0,9,0,0,0,0,0
08. Agosto,8531,"Aparelhos elétricos de sinalização acústica ou visual (por exemplo: campainhas, sirenes, quadros indicadores, aparelhos de alarme para protecção contra roubo ou incêndio), exceto os das posições 8512 ou 8530",95,0,0,0,0,0,0,204,2188,43,69,74,1313,120,0,0,5779,583,0,16,0,0,0,64,39,0,144,0,124
08. Agosto,8525,"Aparelhos emissores (transmissores) para radiotelefonia, radiotelegrafia, radiodifusão ou televisão, mesmo incorporando um aparelho de recepção ou um aparelho de gravação ou de reprodução de som; câmaras de televisão; câmaras de video de imagens fixas e o",5,0,136500,0,0,0,0,0,0,0,0,0,11522,0,0,0,397,0,2729,0,0,0,0,0,0,0,0,0,0
08. Agosto,8518,"Microfones e seus suportes; altifalantes, mesmo montados nos seus receptáculos; capacetes com auscultadores e auscultadores, mesmo combinados com um microfone, e conjuntos ou sortidos constituídos por um microfone e um ou vários altifalantes; amplificador",7,1963,27279,30023,105170,0,70,0,603,0,26817,0,214,11678,2415,2914,1608,10,961,0,300,0,0,268,531,277,0,479,0
08. Agosto,8517,"Aparelhos elétricos para telefonia ou telegrafia por fios, incluídos os aparelhos telefónicos por fio combinados com auscultadores sem fio e os aparelhos de telecomunicação por corrente portadora ou de telecomunicação digital; videofones",293,0,0,10494,1621,0,0,0,0,0,0,0,495,0,19663,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08. Agosto,8516,"Aquecedores elétricos de água, incluídos os de imersão; aparelhos elétricos para aquecimento de ambientes, do solo ou para usos semelhantes; aparelhos electrotérmicos para arranjos do cabelo (por exemplo: secadores de cabelo, frisadores, aquecedores de",131107,415313,118293,21469,139975,46652,46698,140342,60067,43500,2137,2619,3317,5638,144167,4228,31161,128545,56861,5289,782,528,349,2796,2058,34992,30,4638,569
08. Agosto,8515,"Máquinas e aparelhos para soldar (mesmo de corte) elétricos (incluídos os a gás aquecido electricamente), a laser ou outros feixes de luz ou de fotões, a ultra-som, a feixe de electrões, a impulsos magnéticos ou a jacto de plasma; máquinas e aparelhos el",51,80,1338,0,0,490,78,18668,4841,0,0,8470,0,15278,2176,0,0,3795,0,0,0,1818,2587,0,0,0,0,0,0
08. Agosto,8512,"Aparelhos elétricos de iluminação ou de sinalização (exceto os da posição 8539), limpadores de pára-brisas, degeladores e desembaciadores elétricos, dos tipos utilizados em ciclos e automóveis",836,3467,7239,4159,1728,238,5738,5009,14156,4880,24610,17696,37453,41121,15092,17958,19244,72340,35276,19773,13773,5059,5018,13150,16321,26380,8832,5610,5647
08. Agosto,8509,"Aparelhos electromecânicos com motor eléctrico incorporado, de uso doméstico",214297,48594,9492,32498,0,80466,0,22862,0,0,0,2186,138,262,7737,909,13357,11741,7660,1251,0,0,0,0,0,0,0,0,0
08. Agosto,8508,Aspiradores,15250,0,121,0,0,821,26,4611,216,4516,0,2434,6903,2282,0,311,1266,1699,0,0,0,0,0,0,0,136,0,0,632
08. Agosto,8507,"Acumuladores elétricos e seus separadores, mesmo de forma quadrada ou rectangular",4,0,0,0,0,0,0,0,0,74,0,75,0,0,155,40,30,0,0,0,0,0,0,0,0,0,0,0,0
08. Agosto,8505,"Electroímanes; ímanes permanentes e artefactos destinados a tornarem-se ímanes permanentes após magnetização; placas, mandris e dispositivos semelhantes, magnéticos ou electromagnéticos, de fixação; acoplamentos, embraiagens, variadores de velocidade e fr",1710,35604,112955,39104,3230,16055,3510,371,19715,5729,8011,6626,8499,38314,6266,4170,4399,5101,27289,6292,8498,0,16344,3792,4283,0,3570,2458,2221
08. Agosto,8504,"Transformadores elétricos, conversores elétricos estáticos (rectificadores, por exemplo), bobinas de reactância e de auto-indução",952,34927,23216,11019,8560,23816,3129,116249,16728,4760,47920,4461,19422,47556,8290,13087,16056,53912,23170,3789,11350,2867,5537,6118,4001,3526,1952,12,13892
08. Agosto,8503,Partes reconhecíveis como destinadas às máquinas das posições 8501 ou 8502,580,156,90,11422,1500,0,0,0,245,2622,0,205,0,0,0,0,2680,1005,0,2600,7127,0,0,42,0,0,2,522,0
08. Agosto,8501,"Motores e geradores, elétricos, exceto os grupos electrogéneos",46495,111142,49133,274264,154657,12412,23242,41986,20265,95271,47273,61920,112328,26344,74464,62034,119248,176910,118478,23413,11715,19549,392,5744,7843,1596,2665,5963,0
08. Agosto,8487,"Partes de máquinas ou de aparelhos, não especificadas nem compreendidas noutras posições do presente Capítulo, que não contenham conexões elétricas, partes isoladas eletricamente, bobinas, contatos nem quaisquer outros elementos com características elétri",2458,1168,930,3882,121,48,175,51210,56881,372,0,10293,4875,839,1358,1874,0,4710,25095,0,0,0,0,0,0,0,0,0,0
08. Agosto,8484,"Juntas metaloplásticas; jogos ou sortidos de juntas de composições diferentes, apresentados em bolsas, envelopes ou embalagens semelhantes; juntas de vedação mecânicas",27230,9774,21426,11289,11918,8975,35003,7439,1721,7054,4443,1854,2929,18011,18957,2811,5585,6646,3391,203,539,981,0,0,0,0,0,0,0
08. Agosto,8483,"Veios (árvores) de transmissão [incluídas as árvores de cames (excênticos) e cambotas (virabrequins)] e manivelas; chumaceiras (mancais) e bronzes; engrenagens e rodas de fricção; eixos de esferas ou de roletes; redutores, multiplicadores, caixas de trans",378459,761865,906465,504144,361695,496884,479027,399825,324840,688873,691300,1210684,1364058,2004183,2920825,4644654,585856,3356766,2564217,818781,1572302,1451510,903099,26175,1241,5085,5760,3496,34088
08. Agosto,8482,"Rolamentos de esferas, de roletes ou de agulhas",120809,113823,66546,446708,78021,63555,202444,14211,31927,142396,15679,2503,18289,2645,1379,4507,3250,6309,977,7007,2330,836,1039,872,8979,13163,10597,347,0
08. Agosto,8481,"Torneiras, válvulas (incluídas as redutoras de pressão e as termostáticas) e dispositivos semelhantes, para canalizações, caldeiras, reservatórios, cubas e outros recipientes",953873,1382904,1380386,1486819,1376729,1132668,1351032,1790579,1075090,1512616,1175867,1945973,1525376,1727251,919165,1704414,621261,1820111,1275851,1046593,973676,775737,572698,722896,475562,197946,160892,390879,327172
08. Agosto,8480,"Caixas de fundição; placas de fundo para moldes; modelos para moldes; moldes para metais (exceto lingoteiras), carbonetos metálicos, vidro, matérias minerais, borracha ou plástico",1378917,1034541,1327602,1382669,98066,700392,669766,217714,717544,389888,224347,49040,319960,10211,510415,1930,530150,240037,207628,179913,94258,190350,43795,0,55000,0,0,53580,0
08. Agosto,8479,"Máquinas e aparelhos, mecânicos, com função própria, não especificados nem compreendidos em outras posições deste capítulo",515991,537495,352302,923967,466976,51222,93966,1694215,271503,15805,23313,236169,82927,11323,181872,8956,4701,11316,980,7205,181981,398006,1362,1173,8373,52199,7522,2517,12496
08. Agosto,8477,"Máquinas e aparelhos, para trabalhar borracha ou plástico ou para fabricação de produtos dessas matérias, não especificados nem compreendidos em outras posições deste capítulo",17963,208666,3628,19442,22439,1514,7878,3227,74864,27935,7399,29730,0,0,2881,0,0,0,109226,30888,347699,0,44562,2372,1638,0,8886,110864,12231
08. Agosto,8471,"Máquinas automáticas para processamento de dados e suas unidades; leitores magnéticos ou ópticos, máquinas para registar dados em suporte sob forma codificada, e máquinas para processamento desses dados, não especificadas nem compreendidas em outras posiç",114667,5358,122330,8517,0,439,8616,0,2581,6030,13005,1785,0,4590,5065,4390,2330,2938,0,5888,9582,61,0,4324,0,0,0,0,0
08. Agosto,8466,"Partes e acessórios reconhecíveis como exclusiva ou principalmente destinados às máquinas das posições 8456 a 8465, incluídos os porta-peças e porta-ferramentas, as fieiras de abertura automática, os dispositivos divisores e outros dispositivos especiais,",9039,19759,10494,566854,191503,52184,366559,90081,204358,72339,173981,73032,41340,5317,29821,6485,80679,27419,8465,9867,1737,1990,601,5017,474,3374,321,1566,1322
08. Agosto,8462,"Máquinas-ferramentas (incluídas as prensas) para forjar ou estampar, martelos, martelos-pilões e martinetes, para trabalhar metais; máquinas- -ferramentas (incluídas as prensas) para enrolar, arquear, dobrar, endireitar, aplanar, cisalhar, puncionar ou ch",627,1853,3477,40228,1050,265,8718,5788,3476,3050,234175,52215,31714,52938,109724,86292,41013,173472,67729,89598,29804,39605,11789,16359,6818,17943,6803,19646,37471
08. Agosto,8451,"Máquinas e aparelhos (exceto as máquinas da posição 8450), para lavar, limpar, espremer, secar, passar, prensar (incluídas as prensas fixadoras), branquear, tingir, para apresto e acabamento, para revestir ou impregnar fios, tecidos ou obras de matérias",11200,279200,280720,268185,37000,960,329,48333,0,40862,4840,16330,5050,14000,4856,443110,67772,0,36300,318800,159186,268181,114135,216190,4200,122025,296140,29579,813000
08. Agosto,8450,"Máquinas de lavar roupa, mesmo com dispositivo de secagem",59486,42962,37512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,4,0,0,0,0,0,0
08. Agosto,8443,"Máquinas e aparelhos para impressão por meio de caracteres tipográficos, clichés, blocos, cilindros e outros elementos de impressão da posição 8442; máquinas de impressão de jacto de tinta, exceto as da posição 8471; máquinas auxiliares para impressão",23586,23879,40000,0,4063,0,0,21572,0,0,0,45688,0,82,0,0,0,0,5794,0,178,2000,0,0,0,2813,7500,0,0
08. Agosto,8441,"Outras máquinas e aparelhos, para o trabalho da pasta de papel, do papel ou do cartão, incluídas as cortadeiras de todos os tipos",167465,751770,644942,691661,48934,637380,136116,88876,627888,409739,319610,170436,789672,54136,78061,42410,235864,65565,5511534,520145,3046121,1598286,2604846,484087,202253,258389,499324,99318,577342
08. Agosto,8437,"Máquinas para limpeza, selecção ou peneiração de grãos ou de produtos hortícolas secos; máquinas e aparelhos para a indústria de moagem ou tratamento de cereais ou de produtos hortícolas secos, exceto dos tipos utilizados em fazendas",23212,782839,56008,685655,567625,321261,241941,221472,218658,147577,219904,233835,57981,2870997,265259,428056,52566,260792,662556,336308,217848,72375,172379,78675,0,0,0,0,22378
08. Agosto,8436,"Outras máquinas e aparelhos para agricultura, horticultura, silvicultura, avicultura ou apicultura, incluídos os germinadores equipados com dispositivos mecânicos ou térmicos e as chocadeiras e criadeiras para avicultura",62184,209,17051,7586,117823,48283,20777,139885,0,79292,0,3423,21626,9966,125562,13930,0,64520,56741,0,0,0,0,0,0,0,0,0,0
08. Agosto,8433,"Máquinas e aparelhos para colheita ou debulha de produtos agrícolas, incluídas as enfardadeiras de palha ou forragem; cortadores de relva e ceifeiras; máquinas para limpar e seleccionar ovos, frutas ou outros produtos agrícolas, exceto as da posição 8437",27184,34938,90293,55145,55029,79684,2476,23455,5466,1647,0,0,2440,0,0,4153,0,1222,0,0,0,0,0,0,0,46339,0,0,25900
08. Agosto,8431,Partes reconhecíveis como exclusiva ou principalmente destinadas às máquinas e aparelhos das posições 8425 a 8430,113985,123211,96232,68381,71962,12112,20120,122160,45987,3954,0,0,0,0,0,853,0,0,0,0,620,23,3003,25,325,0,0,0,0
08. Agosto,8428,"Outras máquinas e aparelhos de elevação, de carga, de descarga ou de movimentação (por exemplo: elevadores, escadas rolantes, transportadores, teleféricos)",144,43,167411,290737,69555,0,17100,5550,179428,133120,188509,31963,246386,0,57410,0,0,0,116525,6948,9650,47885,19873,0,0,0,0,0,0
