Mês,Código SH4,Descrição SH4,Exportação - 2025 - Valor US$ FOB,Importação - 2025 - Valor US$ FOB,Exportação - 2024 - Valor US$ FOB,Importação - 2024 - Valor US$ FOB,Exportação - 2023 - Valor US$ FOB,Importação - 2023 - Valor US$ FOB,Exportação - 2022 - Valor US$ FOB,Importação - 2022 - Valor US$ FOB,Exportação - 2021 - Valor US$ FOB,Importação - 2021 - Valor US$ FOB,Exportação - 2020 - Valor US$ FOB,Importação - 2020 - Valor US$ FOB,Exportação - 2019 - Valor US$ FOB,Importação - 2019 - Valor US$ FOB,Exportação - 2018 - Valor US$ FOB,Importação - 2018 - Valor US$ FOB,Exportação - 2017 - Valor US$ FOB,Importação - 2017 - Valor US$ FOB,Exportação - 2016 - Valor US$ FOB,Importação - 2016 - Valor US$ FOB,Exportação - 2015 - Valor US$ FOB,Importação - 2015 - Valor US$ FOB,Exportação - 2014 - Valor US$ FOB,Importação - 2014 - Valor US$ FOB,Exportação - 2013 - Valor US$ FOB,Importação - 2013 - Valor US$ FOB,Exportação - 2012 - Valor US$ FOB,Importação - 2012 - Valor US$ FOB,Exportação - 2011 - Valor US$ FOB,Importação - 2011 - Valor US$ FOB,Exportação - 2010 - Valor US$ FOB,Importação - 2010 - Valor US$ FOB,Exportação - 2009 - Valor US$ FOB,Importação - 2009 - Valor US$ FOB,Exportação - 2008 - Valor US$ FOB,Importação - 2008 - Valor US$ FOB,Exportação - 2007 - Valor US$ FOB,Importação - 2007 - Valor US$ FOB,Exportação - 2006 - Valor US$ FOB,Importação - 2006 - Valor US$ FOB
02. Fevereiro,3215,"Tintas de impressão, tintas de escrever ou de desenhar e outras tintas, mesmo concentradas ou no estado sólido",4174,34209,21384,14661,41595,1792,0,108850,0,200429,0,123427,0,58515,0,4432,0,24806,0,6806,0,5021,0,26387,0,41204,0,0,0,22210,0,116,0,59639,0,35301,0,0,0,6652
02. Fevereiro,3214,"Mástique de vidraceiro, cimentos de resina e outros mástiques; indutos utilizados em pintura; indutos não refractários do tipo dos utilizados em alvenaria",35989,92,57999,247910,10733,161233,53,64,1204,129149,0,190976,0,13416,0,70464,0,73129,3113,32454,0,49214,0,0,0,185,0,11813,30800,0,0,3688,0,20853,0,19764,0,0,6,3294
02. Fevereiro,3212,"Pigmentos (incluídos os pós e flocos metálicos) dispersos em meios não aquosos, no estado líquido ou pastoso, dos tipos utilizados na fabricação de tintas; folhas para marcar a ferro; tinturas e outras matérias corantes apresentadas em formas próprias ou",2420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,1400,0,0,0,686,0,482,0,2414,0
02. Fevereiro,3209,"Tintas e vernizes, à base de polímeros sintéticos ou de polímeros naturais modificados, dispersos ou dissolvidos num meio aquoso",397,0,0,0,2555,116859,0,20383,1732,0,950,0,0,12575,0,23491,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29753,0,0,0,0
02. Fevereiro,3206,"Outras matérias corantes; preparações indicadas na Nota 3 do presente capítulo, exceto das posições 3203, 3204 ou 3205; produtos inorgânicos dos tipos utilizados como luminóforos, mesmo de constituição química definida",34596,4283,5024,59949,27714,2738,0,229854,0,170575,0,365175,0,0,0,0,0,0,1569,0,0,422206,0,90236,0,0,0,0,0,122883,0,88340,0,0,4722,83599,0,0,12674,44017
02. Fevereiro,3204,"Matérias corantes orgânicas sintéticas, mesmo de constituição química definida; preparações indicadas na Nota 3 do presente capítulo, à base de matérias corantes orgânicas sintéticas; produtos orgânicos sintéticos dos tipos utilizados como agentes de aviv",93499,266303,92367,110817,19238,0,85005,4128,67657,0,115633,23592,0,714,3985,124421,0,0,14055,34482,0,223,0,0,0,265162,0,0,0,80834,0,0,0,0,1250,59963,0,0,2346,1690
02. Fevereiro,3006,Preparações e artigos farmacêuticos indicados na Nota 4 do presente capítulo,654243,414042,707895,789050,445238,258198,704067,258333,435869,19873,3521,107449,134362,64773,267777,42298,120367,46395,34085,45822,230004,30053,54215,53111,132927,4562,99656,14731,120706,4631,93819,4230,26876,0,56531,0,0,0,0,0
02. Fevereiro,2923,"Sais e hidróxidos de amónio quaternários; lecitinas e outros fosfoaminolípidos, de constitução química definida ou não",25915,13101,20445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2986,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02. Fevereiro,2919,"Ésteres fosfóricos e seus sais, incluindo os lactofosfatos; seus derivados halogenados, sulfonados, nitrados ou nitrosados",52748,70275,0,67598,0,0,0,0,0,0,0,29456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6808,0,0,0,0,0,0
02. Fevereiro,2918,"Ácidos carboxílicos contendo funções oxigenadas suplementares e seus anidridos, halogenetos, peróxidos e peroxiácidos; seus derivados halogenados, sulfonados, nitrados ou nitrosados",2,48658,0,0,0,0,0,165293,0,161374,0,64449,0,23566,0,0,0,104968,0,40632,0,13708,0,32825,0,0,0,105730,0,199458,0,337791,0,25500,0,0,0,11190,0,0
02. Fevereiro,2916,"Ácidos monocarboxílicos acíclicos não saturados e ácidos monocarboxílicos cíclicos, seus anidridos, halogenetos, peróxidos e peroxiácidos; seus derivados halogenados, sulfonados, nitrados ou nitrosados",2890,212934,2631,138955,2791,78300,0,199181,0,26882,0,208394,0,88462,0,62648,0,3475,0,25202,0,2546,0,0,0,0,0,223713,0,349912,0,345596,0,81625,0,0,0,7759,0,0
02. Fevereiro,2905,"Álcoois acíclicos e seus derivados halogenados, sulfonados, nitrados ou nitrosados",1662594,948856,1364359,0,0,66007,0,13413,0,0,0,97359,0,20700,0,23434,0,0,0,899,0,0,0,3096,0,0,0,68486,0,138411,0,678701,0,76339,0,0,0,0,0,0
02. Fevereiro,2903,Derivados halogenados dos hidrocarbonetos,19673,0,8568,258684,8568,3571,0,690145,0,18271,0,171017,29290,609682,0,207485,10439,105092,11978,0,0,79461,0,0,9920,402950,0,156063,0,270634,0,108559,9745,138333,0,0,0,0,0,0
02. Fevereiro,2842,"Outros sais dos ácidos ou peroxoácidos inorgânicos (incluindo aluminossilicatos de constituição química definida ou não), exceto azidas",26303,342770,10785,17587,18105,0,9755,0,45000,16458,7695,18522,6015,19212,0,0,20000,17751,17350,27112,0,9940,46850,9997,29125,19366,18765,9694,0,9664,18626,9701,0,45610,0,0,8375,132994,0,0
02. Fevereiro,2836,Carbonatos; peroxocarbonatos (percarbonatos); carbonato de amónio comercial contendo carbamato de amónio,54934,45062,188320,77551,575015,0,996525,51605,262603,128550,140954,191213,250395,16520,341958,18030,84105,7283,148420,63446,103979,0,32614,0,88509,0,109568,17778,129250,0,133269,11016,4950,0,117900,0,25855,54075,16243,0
02. Fevereiro,2833,Sulfatos; alúmenes; peroxosulfatos (persulfatos),360184,156477,189790,192616,423800,210384,584997,364445,264638,0,561758,78372,513430,225560,1248957,0,234040,0,154878,24557,52815,0,211051,35366,109760,0,87259,0,35830,0,53579,20899,92381,4100,979659,0,151987,0,28843,0
02. Fevereiro,2829,Cloratos e percloratos; bromatos e perbromatos; iodatos e periodatos,3984190,0,2236906,40205,1708680,105600,1104852,0,533705,108034,1572578,28528,1235432,0,417460,0,730711,49964,1593317,0,1547274,34194,2434670,0,1868719,27719,413332,37664,1643496,131617,1001561,0,470945,0,835174,0,425364,0,322172,0
02. Fevereiro,2827,"Cloretos, oxicloretos e hidroxicloretos; brometos e oxibrometos; iodetos e oxiiodetos",2788047,27439,922292,36647,1164525,12896,356846,1022715,1825920,516615,1387509,56703,380435,284167,777996,292015,377848,33477,1271071,299988,1914496,375288,2187832,657390,970512,130861,1631382,501783,789376,453301,976185,121264,606977,216339,2257882,72552,2725525,83869,340187,89302
02. Fevereiro,2822,"Óxidos e hidróxidos de cobalto, inclusive os comerciais",320713,0,314737,0,0,1547934,4875,810045,448943,273907,358800,1044725,0,887006,0,0,0,0,0,161339,0,670479,0,0,39240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38594
02. Fevereiro,2816,"Hidróxido e peróxido de magnésio; óxidos, hidróxidos e peróxidos, de estrôncio ou de bário",70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02. Fevereiro,2809,"Pentóxido de difosfóro; ácido fosfórico; ácidos polifosfóricos, de constituição química definida ou não",21909,113954,45063,176981,43315,77978,25282,92417,69972,117691,0,41473,0,0,0,49191,0,20750,0,0,0,0,0,0,0,0,0,0,0,0,0,36773,0,0,0,21652,0,0,0,0
02. Fevereiro,2712,"Vaselina; parafina, cera de petróleo microcristalina, slack wax, ozocerite, cera de linhite, cera de turfa, outras ceras minerais e produtos semelhantes obtidos por síntese ou por outros processos, mesmo corados",8464,0,0,0,714,0,0,0,2521,0,2037,0,490,1645,387,39,0,0,4001,3177,4280,0,400,0,1447,779,0,25,666,118098,0,44265,0,120,0,390,0,0,0,0
02. Fevereiro,2710,"Óleos de petróleo ou de minerais betuminosos, exceto óleos brutos; preparações não especificadas nem compreendidas noutras posições, contendo, em peso, 70 % ou mais de óleos de petróleo ou de minerais betuminosos, os quais devem constituir o seu elemento",68400,510048,18076,329450,55894,711680,0,522521,52680,373865,0,239466,14434,278905,5963,176647,5083,282437,3070,74117,9061,452754,9774,158981,28779,246274,0,491048,2113,400102,0,290846,0,87558,0,55,0,0,0,158660
02. Fevereiro,2602,"Minérios de manganês e seus concentrados, incluídos os minérios de manganês ferruginosos e seus concentrados, de teor de manganês de => 20%, em peso, sobre o produto seco",5372940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02. Fevereiro,2523,"Cimentos hidráulicos (incluídos os cimentos não pulverizados, denominados clinkers), mesmo corados",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303,0,0,6624,0,0,0,0,0,0
02. Fevereiro,2106,Preparações alimentícias não especificadas nem compreendidas noutras posições,149638,279278,30313,149450,12818,30286,12805,106243,81051,58047,32077,5507,0,28721,20874,17202,0,103754,0,101023,0,227624,2948,639787,0,134096,11938,65354,7782,65721,5297,62007,200,16938,808,11354,0,0,30279,41805
02. Fevereiro,2103,Preparações para molhos e molhos preparados; condimentos e temperos compostos; farinha de mostarda e mostarda preparada,89745,0,0,46693,0,3034,0,0,0,0,0,35463,0,4803,0,0,0,0,0,0,0,0,5090,0,0,2272,0,3344,0,0,0,0,0,0,0,0,0,0,0,0
02. Fevereiro,2007,"Doces, geleias, marmelades, purés e pastas de frutas, obtidos por cozimento, com ou sem adição de açúcar ou de outros edulcorantes",9241,0,28790,0,0,42778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10933,0,0,39800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02. Fevereiro,1905,"Produtos de padaria, pastelaria ou da indústria de bolachas e biscoitos, mesmo adicionados de cacau; hóstias, cápsulas vazias para medicamentos, obreias, pastas secas de farinha, amido ou fécula em folhas e produtos semelhantes",4077,240468,0,21312,0,0,0,31941,0,0,0,0,0,0,0,0,0,0,0,39760,0,101092,2397,14735,0,78026,0,18989,0,0,0,0,0,0,0,0,0,0,0,0
02. Fevereiro,1806,Chocolate e outras preparações alimentícias contendo cacau,130362,1772803,112065,1059447,0,155231,0,30095,0,59221,0,0,0,0,0,0,0,0,0,0,0,0,746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02. Fevereiro,1805,"Cacau em pó, sem adição de açúcar ou outros edulcorantes",5742,32517,2014,17194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4076,0,0,0,4332,0,0,0,6568,0,8229,0,0,0,0,0,0,0,3430
02. Fevereiro,1701,"Açúcares de cana ou de beterraba e sacarose quimicamente pura, no estado sólido",31849,0,19897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02. Fevereiro,1520,"Glicerol em bruto; águas e lixívias, glicéricas",5131988,0,2628373,0,99475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02. Fevereiro,1202,"Amendoins não torrados nem de outro modo cozidos, mesmo descascados ou triturados",59180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02. Fevereiro,1006,Arroz,19872,0,0,0,0,0,0,0,0,26645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12142,0,0,0
02. Fevereiro,0901,"Café, mesmo torrado ou descafeinado; cascas e películas de café; sucedâneos do café contendo café em qualquer proporção",303525,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02. Fevereiro,0805,"Citrinos, frescos ou secos",76075,0,56230,0,0,0,71707,0,31821,0,23717,21725,0,0,52385,0,22568,0,23239,0,71933,0,111674,0,82059,0,57372,0,0,0,0,0,0,0,0,0,0,0,0,0
03. Março,9703,"Produções originais de arte estatuária ou de escultura, de quaisquer matérias",605,54433,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42476,0,0,0,0,0,0,0,0
03. Março,9701,"Quadros, pinturas e desenhos, feitos inteiramente à mâo, exceto os desenhos da posiçâo 4906 e os artigos manufacturados decorados à mâo; colagens e quadros decorativos semelhantes",183,0,225,0,0,0,0,0,0,0,0,0,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,0,8680,0
03. Março,9608,"Canetas esferográficas; canetas e marcadores de ponta de feltro ou de outras pontas porosas; canetas de tinta permanente e outras canetas; estiletes para duplicadores; lapiseiras; canetas porta-penas, porta-lápis e artigos semelhantes; suas partes (inclui",3436,58002,16535,42030,0,70481,464,130412,3117,21469,7240,70558,7390,61689,3279,46226,7016,69450,219,0,2057,22099,2234,2964,3305,0,2018,1581,7186,73434,1760,173739,15,53234,3648,81101,7719,216104,3214,15814
03. Março,9506,"Artigos e equipamentos para cultura física, ginástica, atletismo, outros desportos (incluído o ténis de mesa) ou jogos ao ar livre, não especificados nem compreendidos em outras posições deste capítulo; piscinas, incluídas as infantis",3183,976283,5317,1128499,0,1536395,0,1091915,0,1839933,0,871740,0,394563,9881,591811,1582,771913,0,129731,178,909237,3188,1185262,0,1117569,0,132407,0,67894,152734,59977,341381,5078,279951,0,633276,3220,613079,7838
03. Março,9503,"Outros brinquedos; modelos reduzidos e modelos semelhantes para divertimento, mesmo animados; quebra-cabeças (puzzles) de qualquer tipo",3635,722636,1,995988,0,1063751,0,842683,0,697541,0,907195,0,567403,0,314148,0,448455,0,41595,0,0,0,205029,0,1045291,0,754858,0,220727,0,105053,0,0,0,0,0,0,0,39003
03. Março,9405,"Aparelhos de iluminação (incluídos os projectores) e suas partes, não especificados nem compreendidos em outras posições; anúncios, tabuletas ou cartazes e placas indicadoras luminosos, e artigos semelhantes, que contenham uma fonte luminosa fixa permanen",1281,3025158,2956,2421902,241,2520296,115,6228383,1826,3198104,696,2436012,8157,1253739,3268,1395713,9156,930003,198,414622,979,430948,252,317076,2022,126756,1631,136832,317,154470,18402,266590,1421,1399,6747,1129,77440,70827,108946,110
03. Março,9404,"Suportes elásticos para camas; colchões, edredões, almofadas, pufes, travesseiros e artigos semelhantes, equipados com molas ou guarnecidos interiormente de quaisquer matérias, compreendendo esses artigos de borracha ou de plástico alveolares, mesmo recob",34441,342872,20721,115635,60927,306361,101083,543957,122596,286598,55449,29740,135240,254213,90057,138041,127042,0,75153,9804,65110,153883,133286,635,63468,3151,88,35006,0,20562,0,70178,135,58,2209,0,1583,0,4440,0
03. Março,9403,Outros móveis e suas partes,23315,108001,5982,276790,11908,146046,31140,108045,17685,14733,3699,33324,61363,15253,10232,49369,18390,43826,364,48409,2755,83890,6703,49969,1100,75888,8523,20638,5787,6862,57221,47950,127548,1116,317710,0,415793,427,317487,0
03. Março,9401,"Assentos (exceto os da posição 9402), mesmo transformáveis em camas, e suas partes",24186,1397941,5325,1737593,37348,981879,15864,548679,146064,4113173,4447,1815840,90480,725757,5128,1340892,7422,644821,1554229,811415,14313,916306,12952,143924,13556,175691,24564,50908,57957,12660,66001,0,26061,9969,23969,0,116240,16621,103569,0
03. Março,9101,"Relógios de pulso, relógios de bolso e relógios semelhantes (incluídos os contadores de tempo dos mesmos tipos), com caixa de metais preciosos ou de metais folheados ou chapeados de metais preciosos",1609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03. Março,9032,"Instrumentos e aparelhos para regulação ou controlo, automáticos",174104,2198307,66352,3476104,145193,2757260,38434,3184937,28358,2739149,79979,1578801,65955,1625127,55241,1774293,486473,1537605,239327,2867621,1637201,1168737,953926,1110869,891371,1684488,1283896,338571,1209087,213318,1671544,551155,827677,74192,1234046,14944,921458,27198,1013131,99898
03. Março,9031,"Instrumentos, aparelhos e máquinas de medida ou controlo, não especificados nem compreendidos em outras posições do presente capítulo; projectores de perfis",126820,686795,211986,622112,2869,956799,38675,374836,24824,234646,102,484975,32196,157525,1967,3281743,10759,41719,4575,503697,122443,447479,11551,77549,14353,273089,3877,769858,177577,234963,1053,228121,3402,116123,4117,206523,617,71629,5093,58846
03. Março,9030,"Osciloscópios, analisadores de espectro e outros instrumentos e aparelhos para medida ou controlo de grandezas elétricas; instrumentos e aparelhos para medida ou detecção de radiações alfa, beta, gama, X, cósmicas ou outras radiações ionizantes",56,139891,1153,105760,116,9022,88791,58655,32,19707,0,13239,0,5537,0,13598,0,10490,234,657,0,11709,0,9931,0,10613,3210,8329,0,3210,100,37834,1886,26287,0,54132,0,16302,450,53506
03. Março,9029,"Outros contadores (por exemplo: contadores de voltas, contadores de produção, taxímetros, totalizadores de caminho percorrido, podómetros); indicadores de velocidade e tacómetros, exceto os das posições 9014 ou 9015; estroboscópios",81,5461,896,29041,0,95617,322,56120,110,79008,870,38805,2495,47285,1299,11758,0,2586,0,422,0,7089,605,27899,869,14715,470,585,30142,6437,0,24,6250,2539,0,303,0,742,0,731
03. Março,9026,"Instrumentos e aparelhos para medida ou controlo do caudal (vazão), do nível, da pressão ou de outras características variáveis dos líquidos ou gases (por exemplo: medidores de caudal, indicadores de nível, manómetros, contadores de calor), exceto os ins",7297,354118,10520,179789,15282,205609,19685,156033,9630,127421,9087,90160,13449,94345,32973,64519,20099,55972,7940,128888,40708,77842,32663,104746,57246,99283,43775,175864,79177,191469,71765,94643,68717,82329,73063,105548,68973,185312,63901,14539
03. Março,9025,"Densímetros, areómetros, pesa-líquidos e instrumentos flutuantes semelhantes, termómetros, pirómetros, barómetros, higrómetros e psicrómetros, registadores ou não, mesmo combinados entre si",597,45497,754,45865,4385,41781,10602,29749,302,11906,1558,26348,1011,83152,89,48503,0,27377,581,44688,849,35198,0,24104,436,33332,0,49282,207,109682,631,35331,0,45312,322,55250,2066,35267,113,54605
03. Março,9023,"Instrumentos, aparelhos e modelos, concebidos para demonstração (por exemplo, no ensino e nas exposições), não suscetíveis de outros usos",0,467390,2,199614,2005,148685,0,188894,0,0,0,357384,8,171968,0,197562,0,379995,0,35881,0,335991,0,0,0,372338,0,312835,0,103266,0,65080,0,90186,0,146508,0,1124,0,490
03. Março,9022,"Aparelhos de raios X e aparelhos que utilizem as radiações alfa, beta ou gama, mesmo para usos médicos, cirúrgicos, odontológicos ou veterinários, incluídos os aparelhos de radiofotografia ou de radioterapia, os tubos de raios X e outros dispositivos gera",9874,2860961,0,1635755,2244,2097460,0,2072280,17548,2593041,123,2683753,0,2577209,0,2958308,0,2767114,13727,1013095,0,2724668,134829,4954335,213020,4691718,0,4709013,0,1838210,3600,1909106,7597,4190603,0,3395554,0,0,0,0
03. Março,9021,"Artigos e aparelhos ortopédicos, incluídas as cintas e fundas médico-cirúrgicas e as muletas; talas, goteiras e outros artigos e aparelhos para fracturas; artigos e aparelhos de prótese; aparelhos para facilitar a audição dos surdos e outros aparelhos par",84899,399989,105748,248277,79039,1280916,63891,167275,46650,290190,8142,59052,71884,217846,37527,12976,17450,153298,30276,3234,19965,0,56249,0,4505,0,26791,10315,0,0,0,0,0,6114,0,19061,0,0,2218,7922
03. Março,9018,"Instrumentos e aparelhos para medicina, cirurgia, odontologia e veterinária, incluídos os aparelhos de cintilografia e outros aparelhos electromédicos, bem como os aparelhos para testes visuais",43540,5372408,29564,8008383,12323,6035824,23756,5705456,18374,2224978,546129,3436598,777482,3748844,933069,5449038,554280,5281190,666709,3910652,484186,5496677,557768,5483967,385883,2015754,829669,5612860,1369568,2369546,1255966,1696540,801762,2068782,535345,1749337,1714058,75531,1155116,24000
03. Março,9017,"Instrumentos de desenho, de traçado ou de cálculo (por exemplo: máquinas de desenhar, pantógrafos, transferidores, estojos de desenho geométrico, réguas de cálculo e discos de cálculo); instrumentos de medida de distâncias de uso manual (por exemplo: metr",952,28114,285,20267,1375,111770,3312,45126,1074,55721,1015,102131,908,25867,2703,21282,90,36710,758,8716,3933,14215,1142,23742,546,16541,474,22148,7625,8096,2643,17004,464,739,689,2588,4466,933,776,6080
03. Março,9006,"Aparelhos fotográficos; aparelhos e dispositivos, incluindo as lâmpadas e tubos de luz-relâmpago (flash) para fotografia, exceto as lâmpadas e tubos de descarga da posição 8539",3682,603781,0,199533,0,144076,0,141367,0,181940,0,97,0,0,0,0,0,0,0,0,0,7121,0,0,0,0,0,0,0,0,0,0,0,0,0,6255,0,0,0,0
03. Março,8807,"Partes dos aparelhos das posições 88.01, 88.02 ou 88.06",148923,100417,341155,11138,12420,9004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03. Março,8716,Reboques e semi-reboques para quaisquer veículos; outros veículos não autopropulsores; suas partes,529127,242910,367703,705550,549007,499908,672958,189630,527645,76245,586978,4229,591221,268623,0,143197,630,5652,1261,0,0,781,935,1714,12695,0,0,3447,4986,2639,0,395,0,0,3569,0,0,0,0,0
03. Março,8708,Partes e acessórios dos veículos automóveis das posições 8701 a 8705,7254507,2452083,6068446,7629853,8576025,16480307,9082472,16934442,6006466,20995874,6544932,2491638,7877841,905053,7826629,1464227,5696154,932992,5349309,542043,5422225,208816,6626166,164146,3858803,420364,6013512,476252,8086225,19738,5680416,227394,3825830,262156,9045456,440833,8447906,275787,8462681,122576
03. Março,8707,"Carroçarias para os veículos automóveis das posições 8701 a 8705, incluídas as cabinas",860000,0,2105050,0,2741800,0,573600,0,420112,0,134200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103903,0,102380,0,793538,0,5810135,0,10398232,0,4571610,0,4216524,0
03. Março,8702,"Veículos automóveis para o transporte de dez pessoas ou mais, incluíndo o condutor",922056,0,1588984,0,725064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3584190,0,0,0,197766,0
03. Março,8547,"Peças isolantes, inteiramente de matérias isolantes, ou com simples peças metálicas de montagem (suportes roscados, por exemplo) incorporadas na massa, para máquinas, aparelhos e instalações elétricas, exceto os isoladores da posição 8546; tubos isolado",40495,36542,10495,63026,17742,30860,15155,32472,47305,97937,36510,188744,97536,36543,47234,24873,33703,28500,25038,2910,23395,86685,2316,113063,0,138431,844,31757,25425,50236,246,142953,71,80332,0,36067,0,131,0,0
03. Março,8544,"Fios, cabos (incluídos os cabos coaxiais) e outros condutores, isolados para usos elétricos (incluídos os envernizados ou oxidados anodicamente), mesmo com peças de conexão; cabos de fibras ópticas, constituídos de fibras embainhadas individualmente, mes",1107966,1215843,1368444,1034061,1251870,593957,1038077,1244638,579068,1344614,385513,583716,219968,567720,366294,412020,556631,218224,41380,172602,146493,311115,457356,433127,5721,532893,5660,137968,569578,180074,306481,112847,69098,39156,2155,22792,20333,39126,1510,8430
03. Março,8543,"Máquinas e aparelhos, elétricos, com função própria, não especificados nem compreendidos em outras posições do presente capítulo",1454184,1660681,560414,4699964,946758,1122960,813483,4017109,242408,5516050,603999,317037,368752,366726,886537,220312,16861,168269,1343,2136619,31344,1118318,6923,727258,22260,426944,20125,439186,16366,130874,28764,97897,27,49686,0,12007,189,25418,913,4327
03. Março,8539,"Lâmpadas e tubos elétricos de incandescência ou de descarga, incluídos os artigos denominados « faróis e projectores, em unidades seladas » e as lâmpadas e tubos de raios ultravioleta ou infravermelhos; lâmpadas de arco",1068,1549957,4211,2730747,1216,2397990,0,4949653,39,2625646,4,2571559,84,2145611,46,1218398,285,1569673,3,219024,174,1731807,60,1137539,490,872460,0,1407404,727,626024,656,1279374,397,10939,1165,11111,46,77676,1446,26918
03. Março,8538,"Partes reconhecíveis como exclusiva ou principalmente destinadas aos aparelhos das posições 8535, 8536 ou 8537",177085,1052673,150257,1628062,136621,1666668,12256,229698,11255,154216,5104,43441,328671,72911,595970,57709,65346,32398,184976,19847,183245,51635,21315,38210,163575,41539,143650,843891,25583,674921,115453,443329,112620,25435,25489,80323,45099,144184,12502,92214
03. Março,8537,"Quadros, painéis, consolas, cabinas, armários e outros suportes, com dois ou mais aparelhos das posições 8535 ou 8536, para comando eléctrico ou distribuição de energia eléctrica, incluídos os que incorporem instrumentos ou aparelhos do Capítulo 90, assim",574,260241,28336,2193609,35701,171974,115319,233023,252012,189864,48970,89381,89927,90144,906451,23034,421854,29557,50783,65472,292634,119183,206383,119279,2598,45983,53781,44153,136914,49082,351490,241331,181571,49416,243347,8531,178585,26154,209141,137204
03. Março,8536,"Aparelhos para interrupção, seccionamento, protecção, derivação, ligação ou conexão de circuitos elétricos (por exemplo: interruptores, comutadores, relés, corta-circuitos, eliminadores de onda, tomadas de corrente, machos e fêmeas, suportes para lâmpada",92120,1273657,80089,1720815,70390,997717,53882,1444421,130280,1270912,115263,1115010,157164,1122562,415941,593155,385645,757287,227661,779504,464564,1191056,566534,1483217,340274,1690403,535104,1377666,604677,1189093,432007,1603223,351882,629989,1250890,600729,537464,371576,1258405,495808
03. Março,8535,"Aparelhos para interrupção, seccionamento, protecção, derivação, ligação ou conexão de circuitos elétricos (por exemplo: interruptores, comutadores, corta-circuitos, pára-raios, limitadores de tensão, eliminadores de onda, tomadas de corrente, caixas de",19700,602630,0,1394673,53716,1271265,0,130225,0,119311,0,0,0,6955,0,11235,0,9810,0,669,15,0,0,0,7,111096,7,173547,0,423391,0,131,0,43,0,59,74,14,65,37
03. Março,8533,"Resistências elétricas (incluídos os reóstatos e os potenciómetros), exceto de aquecimento",6735,233211,3051,360064,29204,205509,18406,444683,29092,334094,22563,275407,40410,269864,8222,156173,19353,300447,15002,84804,6953,17591,0,55644,1157,112739,155,186354,100,846499,0,446247,2879,158393,1397,84922,298,145839,448,98815
03. Março,8532,"Condensadores elétricos, fixos, variáveis ou ajustáveis",39273,292018,14603,358206,39145,612912,27103,417738,113010,540839,103300,444516,59537,291398,124941,814315,108656,605572,88518,463854,89411,395429,207699,579597,87351,530780,181890,579959,128829,671295,82603,513932,78743,472179,94805,333655,45319,319584,32660,75919
